cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,prev_risk_score,risk_moving_avg_3scan,risk_slope,risk_score,risk_label,split
C0075,2,6,6.62,36.92,6.441,7.06,637,13.1,1,2093,1579,4435,3946,5357,6185,7804,8116,7991,7712,6773,4528,35047,2235,1.752,67.6,63.97,15.8,83.4,Clinical,train
C0227,3,9,4.977,36.57,4.876,6.745,181,17.07,0,1140,795,2259,1907,2512,2823,4006,4530,4209,4124,3423,2541,17828,1287,0.187,12.98,13.5,4.2,17.19,Healthy,train
C0010,4,12,4.327,36.39,4.254,6.712,125,15.21,0,996,753,2083,1742,2213,2550,3434,4342,3832,3609,3123,2146,16114,1181,-0.435,14.38,11.19,-5.37,9.02,Healthy,train
C0339,1,3,7.045,37.9,6.724,6.987,485,13.97,1,2122,1705,4610,3851,5117,4907,6552,8034,8030,7244,6722,4594,31488,2025,2.035,54.4,56.61,29.39,83.79,Clinical,train
C0436,2,6,6.280695253568822,36.97928587907576,6.102699541604144,6.864194511314786,589,14.292873635838266,0,1573,1178,3094,2840,3732,4006,5511,5977,5430,4922,4514,3035,24053,1720,1.4136995416041445,42.80516179181198,46.23928357201516,25.23377643031673,68.0389382221287,Subclinical,train
C0233,4,12,4.701,35.4,4.71,6.68,134,22.15,0,1170,823,2638,1917,2516,3042,3608,4469,3968,3632,3191,2120,17081,1315,0.021,6.32,10.36,7.8,14.12,Healthy,train
C0458,6,18,4.532,35.76,4.51,6.774,206,17.38,0,1212,942,2483,2026,2617,3017,3974,4624,4406,3706,3707,2489,17830,1335,-0.179,10.45,12.31,2.49,12.94,Healthy,train
C0774,4,12,5.52262053502479,36.56255873951283,5.410744494606597,6.830876408976073,332,16.762782640827762,0,1384,1043,2854,2372,3111,3567,4663,5441,4925,4590,3915,2652,20711,1466,0.7217444946065963,19.755063730200483,21.292504990687657,12.521326514852342,32.27639024505282,Subclinical,train
C0544,5,15,4.468,36.01,4.425,6.875,197,22.68,0,1220,905,2568,2010,2782,3369,4222,5168,4628,4400,3621,2550,19416,1423,-0.264,14.43,14.43,0.0,14.43,Healthy,train
C0401,3,9,4.567,35.82,4.539,6.711,115,18.58,0,1075,870,2332,1971,2609,2929,3790,4374,3846,3833,3530,2162,17353,1297,-0.15,11.97,11.43,-2.9,9.06,Healthy,train
C0309,5,15,4.436,35.64,4.424,6.701,196,15.89,0,1181,952,2676,2157,2704,3371,4065,4747,4457,4064,3666,2350,19268,1299,-0.265,11.14,11.14,0.0,11.14,Healthy,train
C0358,6,18,6.188,36.72,6.045,7.009,290,13.64,1,2039,1566,4125,3634,4909,5343,7207,8094,7810,7136,6321,4130,32113,2117,1.356,26.37,35.84,31.4,57.77,Subclinical,train
C0721,5,15,5.048,35.5,5.048,6.778,151,16.34,0,1138,804,2420,1994,2742,3306,4144,4845,4478,4098,3814,2652,18422,1324,0.359,17.13,17.13,0.0,17.13,Healthy,train
C0696,1,3,5.903617564920147,36.3706096791128,5.80505936827756,7.008319867534852,398,15.907450432800976,0,1510,1217,3563,2613,4345,4331,5040,5839,5357,4929,5058,3199,23358,1705,1.11605936827756,26.42019826879609,30.145043709024154,19.563681507376337,45.98387977617243,Subclinical,train
C0246,2,6,6.559927871285099,38.25634098656048,6.217156067537258,7.175036064357451,503,6.238032708693264,1,1879,1413,4341,3338,4457,5334,6971,7821,6857,6535,5925,4273,31076,2009,1.528156067537258,65.38649184932507,59.90315411243521,14.16151470301293,79.54800655233801,Clinical,train
C0597,4,12,5.597,37.33,5.402,7.215,377,10.32,0,1561,1149,3241,2816,3703,3905,5392,5711,5230,4541,4673,2917,24110,1634,0.713,30.5,30.19,12.16,42.66,Subclinical,train
C0316,1,3,4.555,35.15,4.585,6.583,223,17.49,0,1284,917,2651,2087,2741,3289,4152,4792,4141,4096,3776,2484,18590,1323,-0.104,12.41,13.06,2.8,15.21,Healthy,train
C0202,5,15,4.92,35.31,4.938,6.806,226,18.62,0,1271,941,2742,2184,3153,3401,4692,4883,4627,4519,3456,2466,19739,1385,0.249,14.59,14.71,1.75,16.33,Healthy,train
C0220,2,6,4.404,36.04,4.359,6.69,154,12.44,0,1300,943,2824,2247,2969,3142,4522,4788,4540,4161,3607,2508,18767,1267,-0.33,10.97,10.97,0.0,10.97,Healthy,train
C0482,3,9,6.041979753025161,37.05558587017123,5.863596496277928,6.87837004595166,342,15.753419012345969,0,1382,1046,3122,2623,3489,3881,4789,5633,5342,4833,4429,3008,21978,1575,1.1745964962779272,28.61457208467325,31.2595505455993,18.22612435437976,46.83069643905301,Subclinical,train
C0389,5,15,4.09,36.72,3.995,6.476,102,17.25,0,1137,857,2649,1959,2579,3118,4101,4118,3822,3697,3269,2396,17210,1239,-0.694,6.92,7.53,0.6,7.52,Healthy,train
C0227,2,6,6.1650250480980935,37.11379245861579,5.976248664876297,7.058855105815807,439,12.24079603691552,1,2038,1469,4344,3531,4939,5649,7270,7969,7651,6800,6247,4300,31036,2110,1.2872486648762969,37.5213861868228,41.83691385125874,29.37739719126978,66.89878337809257,Subclinical,train
C0169,1,3,5.674630404671346,37.06514686847182,5.5075919929171775,6.763618624534931,388,14.975237249069862,0,1659,1011,3464,2986,3903,4534,5881,5850,5735,5480,4831,3020,25130,1801,0.8185919929171772,26.52027596741072,32.68336667727708,21.129914445018557,47.63021300757878,Subclinical,train
C0368,3,9,4.48,36.62,4.385,6.57,101,19.57,0,1150,842,2480,2032,2844,3296,4359,4562,4179,3848,3561,2639,18642,1352,-0.304,12.74,12.54,-0.38,12.35,Healthy,train
C0103,5,15,4.88,35.53,4.877,6.79,131,23.08,0,1259,918,2700,2171,3333,3741,4958,5262,4669,4247,4021,2753,20593,1460,0.188,12.2,14.39,2.19,14.39,Healthy,train
C0021,3,9,4.75,34.43,4.847,6.734,125,20.98,0,1176,868,2666,2189,2843,3064,4222,4243,4012,3741,3334,2406,18185,1397,0.158,11.13,9.13,-3.99,7.14,Healthy,train
C0413,1,3,4.835,35.5,4.835,6.702,168,16.79,0,1268,973,2739,2268,3318,4124,4975,5499,4664,4622,4044,2769,20839,1494,0.146,9.13,12.01,4.59,13.72,Healthy,train
C0519,4,12,6.037,36.58,5.913,6.956,333,15.64,0,1706,1262,3746,2678,3835,4536,6027,6193,6342,5645,4587,3376,26481,1796,1.224,27.87,28.93,14.31,42.18,Subclinical,train
C0017,6,18,4.92,35.1,4.957,6.718,224,26.76,0,1375,1061,3212,2449,3176,3676,4965,5404,4894,4388,4197,2995,20810,1408,0.268,17.35,15.93,-2.84,14.51,Healthy,train
C0487,4,12,5.041,35.27,5.063,6.905,136,17.76,0,1200,884,2542,2230,2828,3300,4184,5295,4567,4564,3778,2743,19711,1425,0.374,12.13,14.07,4.14,16.27,Healthy,train
C0528,4,12,4.764,35.55,4.759,6.672,161,23.2,0,1001,837,2333,1872,2792,3141,4206,4607,4086,4204,3474,2263,18342,1330,0.07,12.2,12.2,0.0,12.2,Healthy,train
C0525,5,15,4.71,35.45,4.714,6.581,42,20.01,0,1024,712,2180,1660,2276,2540,3602,3817,3731,3256,3006,2081,15602,1172,0.025,10.64,10.07,-1.14,9.5,Healthy,train
C0162,2,6,4.9,35.39,4.91,6.585,78,23.5,0,1036,801,2312,1864,2364,2759,3627,4156,4163,3698,3446,2321,16802,1292,0.221,12.6,12.61,0.02,12.62,Healthy,train
C0159,2,6,5.075,36.06,5.021,6.69,189,19.59,0,1186,896,2629,2182,3045,3318,4220,4838,4746,4264,3857,2492,19576,1418,0.332,11.52,14.63,6.21,17.73,Healthy,train
C0512,5,15,4.45,36.16,4.394,6.82,205,22.25,0,1212,911,2736,2109,2979,3384,4277,5421,4753,4328,3739,2522,20310,1397,-0.295,15.78,14.59,-0.27,15.51,Healthy,train
C0243,3,9,4.929,34.65,5.009,6.618,95,21.68,0,1201,810,2465,2047,2734,2971,3975,4355,4198,3951,3478,2254,17619,1272,0.32,11.65,11.76,-0.84,10.8,Healthy,train
C0598,3,9,6.533494340864888,37.72088657650825,6.256743194885181,7.08297462578751,495,9.828645694714574,1,1840,1396,4049,3178,4835,5356,6645,7282,6607,5955,6152,3995,28895,1880,1.567743194885181,52.46109122626614,54.548462126640544,25.158795591031623,77.61988681729777,Clinical,train
C0174,3,9,5.853609345967703,36.832636602411625,5.705009672658893,6.952961437441236,633,13.75919607970572,0,1619,1216,3745,3043,3402,3884,5419,6428,5986,5228,4825,3307,24737,1742,1.0160096726588927,34.46521042812139,41.948250271448224,34.347062006334376,68.80227243445577,Subclinical,train
C0140,6,18,5.69103972143908,36.23205870611389,5.612506531525895,6.776757102619187,414,13.910569540244268,0,1573,1220,3608,2793,4058,4688,6053,6099,5926,5446,4865,3457,24871,1725,0.9235065315258956,29.32357481868007,29.59232262856824,14.0922768302678,43.41585164894786,Subclinical,train
C0124,6,18,4.513,35.55,4.509,6.667,97,19.81,0,1014,803,2267,1794,2607,2996,3638,4563,4300,3706,3267,2144,17109,1233,-0.18,11.09,11.09,0.0,11.09,Healthy,train
C0782,6,18,4.453,35.63,4.442,6.678,128,21.15,0,1214,931,2912,2017,3518,3713,4572,4924,4691,4253,4132,2593,19750,1460,-0.247,9.3,9.3,0.0,9.3,Healthy,train
C0338,4,12,4.533,35.17,4.561,6.841,172,17.87,0,1025,802,2327,1865,2418,2985,3833,3891,3723,3361,3316,2233,15574,1227,-0.128,10.39,10.2,-0.09,10.3,Healthy,train
C0234,2,6,4.143,35.0,4.182,6.758,180,21.3,0,1166,886,2493,2020,2734,3180,4416,4442,4132,3587,3591,2539,18127,1266,-0.507,7.29,7.21,0.6,7.89,Healthy,train
C0313,1,3,4.54,35.79,4.515,6.89,192,23.91,0,1292,897,2567,2059,3182,3245,4513,5178,4420,4192,3964,2697,19201,1445,-0.174,11.42,11.42,0.0,11.42,Healthy,train
C0061,6,18,5.463,36.5,5.359,6.807,242,15.47,0,1291,972,3027,2260,3387,3614,4624,5588,5502,4980,4034,2666,21483,1510,0.67,16.24,18.73,11.93,28.16,Healthy,train
C0384,2,6,7.17,38.48,6.764,7.15,553,4.9,1,2225,1691,4898,3798,5303,6195,8022,9211,8502,7984,7130,4807,35779,2292,2.075,73.19,67.85,13.56,86.74,Clinical,train
C0159,5,15,5.155,35.52,5.153,6.485,98,17.52,0,1168,859,2648,1957,2499,3337,3735,4591,4200,4034,3689,2338,17179,1268,0.464,15.58,14.93,-2.09,13.49,Healthy,train
C0487,2,6,3.916,35.72,3.9,6.628,190,18.83,0,1118,939,2699,2253,3079,3440,4347,5270,5045,4467,3760,2615,20802,1486,-0.789,10.55,9.33,-2.44,8.11,Healthy,train
C0734,5,15,5.048,35.48,5.05,6.672,125,19.74,0,1186,932,2590,2105,3139,3453,4532,4723,4638,4709,3904,2611,19707,1293,0.361,9.84,11.7,2.39,12.22,Healthy,train
C0269,1,3,5.241,34.83,5.308,6.68,172,18.64,0,1241,928,2602,1998,2722,3161,4165,4518,4236,3883,3824,2367,18708,1410,0.619,10.59,14.74,6.51,17.1,Healthy,train
C0208,6,18,4.725,35.4,4.734,6.812,167,21.54,0,1140,881,2387,1857,2746,3124,4160,4087,4104,3683,3575,2344,17580,1280,0.045,11.66,12.32,1.18,12.84,Healthy,train
C0472,3,9,4.029,35.12,4.058,6.73,185,21.4,0,1172,871,2517,2045,2749,3124,4261,4576,4141,3851,3513,2568,18412,1351,-0.631,5.01,5.01,0.0,5.01,Healthy,train
C0725,6,18,4.667,34.94,4.717,6.675,95,13.14,0,1102,842,2329,2003,2673,2952,4045,4441,3702,3633,3072,2258,16855,1293,0.028,6.89,8.55,2.77,9.66,Healthy,train
C0234,4,12,5.474,36.33,5.388,6.801,247,17.97,0,1438,1116,2917,2639,3661,4110,5151,5489,5266,4777,4455,2872,23130,1574,0.699,15.96,19.63,13.17,29.13,Healthy,train
C0105,6,18,4.337,35.14,4.367,6.798,261,21.76,0,1382,1056,2870,2372,3353,3671,5073,5411,4785,4637,4666,2833,21543,1594,-0.322,15.23,15.23,0.0,15.23,Healthy,train
C0761,5,15,7.4452061962989395,39.0135297107609,6.943699075882195,7.140994108677173,490,9.116764855380447,0,1637,1213,3428,2868,3739,4087,5347,6072,5894,5795,4981,3337,24825,1791,2.254699075882195,66.04001483240678,64.50970310059049,17.47963677115882,83.5196516035656,Clinical,train
C0240,3,9,6.032380739706893,37.03632887022197,5.858111449087249,7.049359200683493,270,11.40751808831851,1,2028,1524,4229,3652,4780,5265,7272,8008,7724,7054,6228,4172,32307,2128,1.1691114490872498,31.13674883748279,35.516399201726955,21.91013389334089,53.04688273082369,Subclinical,train
C0760,4,12,6.973555457577159,37.3794009203863,6.724207941801389,7.088560886218769,506,5.432515638379286,1,1952,1470,3935,3367,5064,5410,7136,7518,6992,6521,5913,3969,30185,2105,2.0352079418013886,64.98685937879459,61.922954338735934,16.217481881629464,81.20434126042406,Clinical,train
C0206,1,3,4.998,36.76,4.878,6.456,162,19.64,0,1108,887,2569,2141,3085,3220,4855,4842,4634,4230,3639,2570,18916,1412,0.189,14.56,15.98,4.17,18.73,Healthy,train
C0681,2,6,6.186,36.94,6.017,7.105,418,12.07,1,2065,1489,4331,3596,4836,5744,7348,8047,7674,6877,6264,4413,30960,2132,1.328,36.17,40.09,29.71,65.88,Subclinical,train
C0200,2,6,5.539342947832162,37.158971758211386,5.365106405740015,6.906881728953926,324,14.54035732818383,0,1562,1154,3563,2781,4154,4567,5582,6532,5771,5463,5221,2983,25759,1783,0.6761064057400146,17.254498183798464,23.98397709078911,19.662978647533283,36.91747683133176,Subclinical,train
C0258,3,9,6.613,37.89,6.313,6.965,456,10.82,1,2026,1565,4170,3203,4437,4985,5654,7405,7283,6642,6318,4222,29390,2023,1.624,44.2,50.72,31.2,75.41,Clinical,train
C0749,6,18,5.746,36.82,5.602,6.911,314,12.83,0,1322,1014,2760,2267,3528,3761,4914,5533,5239,4578,4168,2692,21328,1470,0.913,24.64,26.95,13.88,38.52,Subclinical,train
C0639,2,6,4.785,35.38,4.796,6.664,108,24.13,0,1105,792,2276,1874,2741,3054,3887,4572,3605,3686,3398,2335,17212,1236,0.107,12.67,11.65,-1.71,10.96,Healthy,train
C0514,5,15,4.646,35.7,4.628,6.651,146,17.03,0,1152,854,2295,2179,2754,3138,3844,4051,4369,3704,3554,2432,17708,1297,-0.061,9.54,10.51,1.33,10.87,Healthy,train
C0409,3,9,7.46,37.8,7.134,6.97,511,8.4,0,1743,1317,4060,3007,3828,4212,4934,6182,6147,5913,5708,3744,24447,1686,2.445,61.89,63.11,19.49,81.38,Clinical,train
C0065,1,3,3.889,36.01,3.851,6.625,193,18.71,0,1152,871,2538,2062,2944,3246,4176,4492,4646,4269,3603,2454,19008,1408,-0.838,10.13,8.97,-2.32,7.81,Healthy,train
C0067,3,9,5.294,35.41,5.303,6.673,110,21.48,0,1152,845,2609,1976,2957,3315,4486,4228,4248,3756,3886,2686,17881,1386,0.614,14.57,14.57,0.0,14.57,Healthy,train
C0450,2,6,5.895,36.96,5.731,6.871,448,15.06,0,1353,1024,2790,2295,3608,3993,5500,5960,5384,5092,4472,2935,22987,1584,1.042,35.04,35.9,17.29,52.33,Subclinical,train
C0787,1,3,7.64,38.74,7.17,7.08,730,12.9,0,1830,1345,3756,3108,4050,3548,5151,6644,5867,6232,5167,3721,25268,1761,2.481,79.37,74.92,10.05,89.43,Clinical,train
C0101,5,15,4.77,35.59,4.762,6.668,177,20.7,0,1126,837,2461,2057,2707,3258,4217,4288,4053,3754,3534,2527,18268,1346,0.073,12.12,12.12,0.0,12.12,Healthy,train
C0241,3,9,5.995,36.88,5.838,6.836,293,14.49,0,1449,1143,3190,2482,3740,4287,5652,5732,5162,5050,4644,3375,23156,1649,1.149,25.84,28.54,17.27,43.11,Subclinical,train
C0145,5,15,5.072,35.96,5.028,6.69,95,15.25,0,1272,939,2738,2288,2976,3275,4312,4432,4030,3970,3506,2492,18860,1384,0.339,11.01,12.56,3.1,14.1,Healthy,train
C0024,4,12,6.510680364158199,37.08051370126963,6.314489724614491,7.004847031580485,458,15.00286528029387,1,1949,1488,4407,3460,4559,5397,6381,7189,7032,6171,6128,4299,29389,2008,1.6254897246144908,38.69283106678985,46.30255708673442,36.60236299863799,75.29519406542784,Clinical,train
C0255,2,6,7.483127840735556,37.344200921729794,7.223050214564425,7.062031965851041,587,10.925342475069291,1,2039,1668,4449,3323,4606,5334,6763,7578,7366,6808,6148,4208,31196,2035,2.534050214564424,76.00194047292943,69.48116425655533,13.14230599124369,89.14424646417314,Clinical,train
C0443,5,15,4.542,35.57,4.536,6.672,112,21.89,0,1070,878,2512,2015,2742,3345,4455,4347,4176,4108,3787,2559,18221,1426,-0.153,8.62,10.55,3.5,12.13,Healthy,train
C0175,6,18,4.72,35.05,4.76,6.471,165,22.43,0,1386,1004,3023,2521,3054,3413,4658,5009,4955,4589,3967,2972,20899,1453,0.071,14.39,14.01,-0.76,13.63,Healthy,train
C0373,5,15,4.703,35.72,4.683,6.67,207,16.1,0,1291,903,2842,2102,3268,3168,4427,4904,4600,4101,3943,2689,19058,1370,-0.006,13.26,12.31,-1.89,11.37,Healthy,train
C0221,1,3,5.202,34.63,5.288,6.735,144,15.38,0,1291,938,3058,2420,2994,3198,4252,4889,4439,4372,3702,2573,20123,1411,0.599,12.66,14.89,1.39,14.05,Healthy,train
C0613,3,9,4.625,35.05,4.665,6.54,207,20.54,0,1145,876,2787,2176,2789,3343,4195,4777,4513,4253,3851,2700,18568,1331,-0.024,11.6,12.64,2.12,13.72,Healthy,train
C0670,6,18,6.018979131014339,37.65950756668502,5.773000274515811,6.880105442991549,412,11.611593238754155,1,1882,1412,4366,3184,4498,5132,6353,7891,7113,6779,6153,4242,29600,1911,1.0840002745158106,38.7742900281056,42.67777794651791,26.60215249019656,65.37644251830216,Subclinical,train
C0155,1,3,6.329036945561902,37.19131157630559,6.1253392854770174,6.966309729027494,389,9.476225371470823,0,1582,1105,3474,2711,3659,4303,5079,6154,5406,5120,4898,3048,23513,1657,1.4363392854770167,38.39086206606375,40.75348521867493,17.0802709370733,55.474612067171,Subclinical,train
C0524,4,12,5.048,36.46,4.956,6.822,304,17.6,0,1254,904,2758,2216,3071,3474,4934,4896,4909,4060,3910,2730,20497,1541,0.267,18.51,18.84,8.14,26.66,Healthy,train
C0248,6,18,7.07,37.9,6.748,7.09,596,11.3,1,2161,1589,4824,3549,4832,5407,7189,8463,7264,7405,6950,4497,32560,2186,2.059,75.42,68.5,14.58,90.0,Clinical,train
C0261,4,12,6.293100369033369,38.19876285634948,5.971604385087101,7.199026349294504,450,8.169912169018323,1,2046,1707,4829,3616,4484,4450,5438,7367,6412,7103,6641,4604,29810,2044,1.2826043850871012,57.640678651081664,53.3104992341648,15.45291344220944,73.09509648484018,Clinical,train
C0022,2,6,4.451,35.72,4.432,6.671,176,19.98,0,1097,834,2546,1988,2823,3011,3965,4272,4170,3920,3438,2261,17704,1336,-0.257,12.32,12.32,0.0,12.32,Healthy,train
C0658,4,12,4.878,35.5,4.878,6.716,127,20.81,0,1084,782,2374,1962,2499,3092,4113,3995,3929,3536,3405,2200,16889,1251,0.189,14.02,13.56,-0.92,13.1,Healthy,train
C0328,2,6,5.082,36.0,5.034,6.617,165,21.19,0,1408,1004,2906,2531,3193,3500,4827,4854,4468,4152,3957,2678,20619,1472,0.345,13.07,15.28,4.22,17.29,Healthy,train
C0253,2,6,4.325,35.69,4.309,6.623,159,18.38,0,1162,866,2516,1954,2793,3097,4165,4411,4121,3638,3622,2295,18169,1279,-0.38,11.43,9.61,-2.36,9.07,Healthy,train
C0055,4,12,4.913,35.15,4.946,6.626,92,19.0,0,1123,867,2571,2068,2882,3258,4474,4165,3985,3840,3416,2217,18432,1376,0.257,12.6,12.6,0.0,12.6,Healthy,train
C0637,5,15,4.999,35.71,4.979,6.52,122,21.46,0,1131,820,2241,1955,2624,3037,3817,4468,4074,3680,3289,2303,17260,1296,0.29,11.24,12.77,3.49,14.73,Healthy,train
C0492,4,12,4.307,35.37,4.318,6.771,177,20.41,0,1194,910,2614,2082,3057,3375,4629,4447,4255,4016,3358,2475,19128,1378,-0.371,10.56,10.56,0.0,10.56,Healthy,train
C0087,4,12,4.213,35.52,4.211,6.563,137,20.34,0,1073,817,2342,1820,2790,2982,4469,4509,3906,3895,3430,2277,17117,1295,-0.478,11.34,10.66,-3.98,7.37,Healthy,train
C0212,5,15,5.746,37.25,5.555,6.931,285,15.88,0,1564,1053,3294,2645,3743,3881,5109,5627,5475,4443,4952,3142,22911,1618,0.866,25.85,26.27,11.75,37.6,Subclinical,train
C0781,3,9,5.455,35.59,5.446,7.032,175,23.67,0,1357,972,2739,2311,3299,3464,4572,4911,4589,4610,4276,2861,19840,1436,0.757,16.67,18.12,2.9,19.57,Healthy,train
C0164,2,6,4.982,35.52,4.98,6.716,200,14.96,0,1352,1065,2973,2512,3253,3496,4753,5271,4758,4343,4028,2937,21499,1609,0.291,14.66,15.89,2.44,17.11,Healthy,train
C0152,1,3,6.562113781574108,37.92024881743392,6.259889845883582,6.89041586233739,488,11.636362343777805,1,2055,1537,4337,3566,4958,5803,7482,8303,7288,6770,5822,4176,32060,2131,1.5708898458835825,52.19407632230481,52.18912330591032,23.326883310929507,75.53104257237896,Clinical,train
C0340,5,15,3.679,35.97,3.646,6.679,99,20.99,0,931,716,1930,1616,2284,2581,3617,4001,3666,3253,2950,1998,15059,1197,-1.043,6.65,5.15,-1.72,4.93,Healthy,train
C0562,2,6,4.253,35.21,4.276,6.543,203,23.7,0,1199,887,2786,2038,2982,3258,4318,4857,4461,4109,3840,2557,19123,1325,-0.413,10.7,9.86,-0.45,10.25,Healthy,train
C0011,5,15,5.092,36.56,4.989,6.586,274,23.84,0,1314,997,2982,2380,3141,3247,4634,5405,5120,4867,4139,2747,20924,1583,0.3,19.6,23.31,6.78,26.38,Healthy,train
C0601,5,15,6.074950865369114,37.16963483619397,5.882542156320623,6.917853934477588,510,14.227471968805224,0,1607,1169,3644,2358,3339,4387,5110,5647,4901,4959,4649,3091,22905,1665,1.1935421563206223,31.91988787522089,37.96682632454612,30.35195301256489,62.26887740416639,Subclinical,train
C0384,4,12,5.137,36.67,5.023,6.886,192,13.37,0,1442,1150,3159,2527,3668,3920,5133,5715,5426,4855,4718,2963,24065,1645,0.334,16.61,16.86,3.98,20.6,Healthy,train
C0417,1,3,4.856,35.72,4.836,6.548,89,20.48,0,1159,853,2574,2023,2515,2908,3672,4845,4523,3983,3406,2401,18017,1335,0.147,9.56,10.75,2.38,11.94,Healthy,train
C0419,4,12,4.743,35.98,4.7,6.625,137,21.38,0,1364,957,2731,2168,2923,3221,4514,4911,4330,4434,3764,2434,19619,1505,0.011,13.35,13.35,0.0,13.35,Healthy,train
C0086,4,12,7.147309975512236,39.11048601424093,6.659957050746714,6.992048601424093,590,6.124408020493668,1,2004,1392,4213,3573,4506,4805,6363,7268,6755,6225,6074,4055,28203,1797,1.970957050746713,78.27005373184687,71.53080251510653,15.466541378605424,93.7365951104523,Clinical,train
C0709,1,3,4.277,35.94,4.241,6.608,203,16.49,0,1326,1003,2901,2314,3017,3595,5037,4976,4963,4635,3992,2754,20532,1493,-0.448,9.11,9.85,1.48,10.59,Healthy,train
C0375,3,9,5.896,37.0,5.728,6.851,291,15.57,0,1533,1094,3556,2577,3571,4106,5149,6411,5323,5631,4789,3232,24352,1724,1.039,24.15,26.22,14.39,38.54,Subclinical,train
C0458,5,15,5.892,37.12,5.711,7.134,622,13.79,1,1910,1378,4220,3450,5318,5814,7482,8316,7844,7073,6618,4093,32209,2078,1.022,42.67,48.3,29.93,72.6,Clinical,train
C0694,5,15,6.506168407780618,37.546241875651326,6.252476404515583,7.091503249739469,586,7.763153435220357,0,1640,1250,3625,2944,3918,4339,5860,6592,6276,5978,5225,3513,26456,1824,1.563476404515583,53.525874536297785,55.03653574713416,21.066510327890192,74.5975727704054,Clinical,train
C0530,1,3,6.062,37.89,5.787,7.083,584,14.51,1,1815,1530,4227,3513,5199,5522,7703,8226,7218,6993,6097,3907,32431,2189,1.098,45.62,51.08,31.0,76.62,Clinical,train
C0588,4,12,5.68017798458504,36.6899222949127,5.551650879943954,6.913325624250915,472,14.454804815887044,0,1606,1103,3208,2575,3673,4505,5459,5706,5285,5243,4781,3474,23447,1698,0.8626508799439533,32.26256426788101,33.03666973798232,15.982555053934036,48.24511932181505,Subclinical,train
C0153,6,18,4.749,36.47,4.661,6.569,182,27.63,0,1113,962,2419,2077,2781,3104,4439,4265,4384,3862,3285,2291,17820,1276,-0.028,16.85,14.97,-3.36,13.49,Healthy,train
C0484,4,12,4.889,35.46,4.893,6.644,209,24.46,0,1429,1048,3181,2654,3501,4006,4953,5863,5296,4930,4065,2684,23163,1633,0.204,18.91,17.09,-3.64,15.27,Healthy,train
C0502,4,12,4.903,35.76,4.879,6.575,155,24.14,0,1097,912,2515,1953,2774,3365,4219,4705,4212,4004,3731,2503,18631,1411,0.19,18.13,16.56,-6.16,11.97,Healthy,train
C0443,3,9,4.836,35.82,4.807,6.879,59,25.48,0,965,728,2186,1847,2386,2803,3736,3873,3554,3396,2841,1916,15448,1241,0.118,8.21,9.4,1.45,9.65,Healthy,train
C0481,3,9,4.472,35.49,4.473,6.594,135,18.59,0,1120,817,2517,1840,2854,3437,4431,4782,4354,4241,3646,2500,18604,1417,-0.216,10.14,10.14,0.0,10.14,Healthy,train
C0571,5,15,5.676,36.65,5.552,6.901,388,15.14,0,1416,1157,3430,2682,3545,4153,5120,6027,5872,4801,4538,3052,24501,1708,0.863,27.91,28.98,12.01,39.92,Subclinical,train
