cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,risk_label
C0432,6,18,4.524,35.22,4.548,6.773,127,22.76,0,1064,782,2147,1767,2534,2808,3934,4062,3663,3457,3196,2157,16491,1300,-0.141,Healthy
C0434,1,3,5.044,35.23,5.07,6.661,227,28.26,0,1352,1019,2883,2367,3130,3418,4560,5059,4716,4530,3950,2776,20248,1485,0.381,Healthy
C0434,2,6,4.92,35.1,4.957,6.718,224,26.76,0,1375,1061,3212,2449,3176,3676,4965,5404,4894,4388,4197,2995,20810,1408,0.268,Healthy
C0434,3,9,5.099,35.2,5.128,6.684,232,27.56,0,1424,992,3142,2316,3141,3966,4722,5323,4953,4425,4120,2803,21846,1564,0.439,Healthy
C0434,4,12,5.006,35.26,5.029,6.648,225,27.56,0,1327,1058,2971,2252,3234,3809,4569,4949,4626,4578,4010,2892,20574,1473,0.34,Healthy
C0434,5,15,5.048,35.33,5.064,6.646,230,27.42,0,1392,1020,3048,2481,3169,3505,4648,5115,4918,4535,4218,2795,20863,1444,0.375,Healthy
C0434,6,18,4.76,35.17,4.79,6.681,226,27.77,0,1392,1013,2987,2355,3137,3505,4554,5224,4748,4578,4045,2476,21132,1499,0.101,Healthy
C0435,1,3,4.398,35.87,4.367,6.469,130,20.97,0,1232,947,2803,2251,3088,3447,4488,4865,4494,4000,3533,2535,20003,1543,-0.322,Healthy
C0435,2,6,4.559,35.82,4.531,6.487,157,20.7,0,1312,969,2806,2185,3111,3519,4793,4546,4243,4093,3832,2513,19480,1447,-0.158,Healthy
C0435,3,9,4.63,35.93,4.592,6.509,153,19.96,0,1304,953,2723,2229,3161,3628,4710,4847,4190,4074,4032,2590,19739,1398,-0.097,Healthy
C0435,4,12,4.732,35.75,4.71,6.476,152,21.53,0,1296,987,2646,2334,3099,3547,4774,4549,4525,3925,4098,2602,19246,1394,0.021,Healthy
C0435,5,15,4.701,35.84,4.671,6.474,162,20.7,0,1241,964,2650,2328,3000,3442,4638,4661,4194,4165,3950,2631,19030,1310,-0.018,Healthy
C0435,6,18,4.547,35.82,4.519,6.467,145,20.36,0,1242,983,2992,2138,3126,3641,4427,4482,4291,4118,3994,2523,19999,1401,-0.17,Healthy
C0436,1,3,4.957,35.66,4.942,6.549,124,20.52,0,1174,847,2547,1989,2750,3008,4196,4557,4291,3759,3609,2470,18070,1420,0.253,Healthy
C0436,2,6,5.105,35.67,5.089,6.541,117,19.42,0,1110,822,2510,1945,2733,3180,3814,4956,4443,3702,3720,2496,18465,1407,0.4,Healthy
C0436,3,9,4.993,35.65,4.979,6.539,122,21.09,0,1127,813,2539,1978,2715,2876,3977,4453,3951,3830,3522,2369,17463,1331,0.29,Healthy
C0436,4,12,5.091,35.75,5.067,6.516,124,19.7,0,1214,927,2514,2150,2958,3106,4078,4690,4389,4310,3806,2384,18966,1411,0.378,Healthy
C0436,5,15,5.007,35.57,5.0,6.58,109,20.28,0,1162,838,2484,1947,2655,3117,3835,4378,4185,4267,3733,2443,17274,1364,0.311,Healthy
C0436,6,18,5.119,35.64,5.105,6.528,109,20.57,0,1066,844,2436,1917,2665,2959,3886,4411,4047,3641,3622,2416,17578,1331,0.416,Healthy
C0437,1,3,4.976,36.22,4.908,6.623,158,20.5,0,1491,1030,3139,2466,3119,3459,4809,4848,4613,4600,3980,2703,20804,1481,0.219,Healthy
C0437,2,6,4.646,36.32,4.574,6.618,171,19.92,0,1520,1079,3073,2714,3249,3632,4852,5047,4849,4560,4279,2566,21235,1514,-0.115,Healthy
C0437,3,9,5.082,36.0,5.034,6.617,165,21.19,0,1408,1004,2906,2531,3193,3500,4827,4854,4468,4152,3957,2678,20619,1472,0.345,Healthy
C0437,4,12,5.23,36.2,5.16,6.632,168,20.55,0,1379,1040,3011,2568,3263,3552,4813,4928,4629,4657,4136,2681,21398,1515,0.471,Healthy
C0437,5,15,4.97,35.99,4.924,6.634,163,19.82,0,1326,992,2826,2373,3022,3550,4522,4604,4531,4162,3758,2511,19622,1506,0.235,Healthy
C0437,6,18,5.13,36.21,5.061,6.619,169,20.3,0,1413,1078,3066,2476,3312,3476,4555,4986,4602,4287,4102,2695,20122,1409,0.372,Healthy
C0438,1,3,4.991,36.34,4.911,6.669,196,17.83,0,1244,942,2524,2088,3076,3422,4351,4346,4370,3648,3527,2470,19227,1385,0.222,Healthy
C0438,2,6,5.149,36.38,5.063,6.634,204,18.48,0,1244,952,2577,2095,3379,3542,4640,4463,3972,3940,3649,2384,19016,1314,0.374,Healthy
C0438,3,9,5.018,36.33,4.939,6.714,200,18.33,0,1226,860,2642,2082,3046,3400,4583,4324,4073,3838,3366,2306,17930,1382,0.25,Healthy
C0438,4,12,5.074,36.24,5.003,6.667,203,18.57,0,1187,893,2568,2014,2681,3328,4359,3977,4144,4054,3473,2229,17954,1353,0.314,Healthy
C0438,5,15,4.892,36.24,4.823,6.664,198,18.54,0,1215,897,2626,2063,2884,3328,4594,4490,3978,3676,3109,2299,18611,1452,0.134,Healthy
C0438,6,18,4.914,36.19,4.85,6.671,199,18.06,0,1204,868,2646,2133,3105,3321,4297,4144,4111,3743,3379,2333,18305,1328,0.161,Healthy
C0439,1,3,4.697,35.66,4.683,6.672,155,19.66,0,1137,864,2713,2012,2604,2964,4005,3899,4063,3561,3253,2355,17205,1261,-0.006,Healthy
C0439,2,6,4.836,36.0,4.79,6.723,199,21.15,0,1207,916,2680,2109,2793,3319,4102,4588,4052,4242,3697,2423,18474,1314,0.101,Healthy
C0439,3,9,5.044,36.46,4.952,6.795,266,17.22,0,1357,971,2720,2265,2817,3300,4224,4416,4374,3847,3900,2477,18622,1395,0.263,Healthy
C0439,4,12,5.432,36.74,5.304,6.886,342,13.96,0,1479,1058,3059,2446,3202,3728,4700,4712,4881,4636,4172,2776,20481,1461,0.615,Subclinical
C0439,5,15,5.719,37.2,5.534,6.995,464,10.93,1,1891,1364,4162,3270,4323,5077,6349,7013,6288,5525,5763,3706,27334,1867,0.845,Subclinical
C0439,6,18,6.13,37.79,5.863,7.12,597,7.6,1,2029,1501,4193,3304,4549,5215,6757,6846,6565,6201,5595,3883,29452,1951,1.174,Clinical
C0440,1,3,4.564,35.55,4.56,6.678,144,21.62,0,1097,738,2368,1913,2701,3045,4206,4779,4137,4012,3492,2480,18420,1428,-0.129,Healthy
C0440,2,6,4.71,36.04,4.662,6.74,220,19.12,0,1163,865,2538,1984,3118,3505,4450,4803,4764,4223,4076,2593,19369,1472,-0.027,Healthy
C0440,3,9,5.089,36.39,5.003,6.829,259,16.65,0,1172,870,2652,2286,3110,3829,4919,5006,4754,4750,4430,2867,21249,1523,0.314,Healthy
C0440,4,12,5.252,37.0,5.102,6.941,326,13.35,0,1251,917,2746,2192,3364,3694,5203,5361,5146,4598,4360,3006,21842,1599,0.413,Healthy
C0440,5,15,5.432,37.6,5.215,7.075,461,11.22,1,1697,1312,3929,2996,4561,4844,6655,7064,6780,6071,6287,4171,28389,1905,0.526,Subclinical
C0440,6,18,5.71,38.29,5.407,7.23,593,8.6,1,1733,1293,3942,3223,4580,5305,7044,7858,7154,6685,6318,4339,30653,2034,0.718,Clinical
C0441,1,3,4.69,35.78,4.665,6.791,187,20.74,0,1139,856,2513,2162,2891,3438,4356,4830,4386,3984,3903,2595,19130,1305,-0.024,Healthy
C0441,2,6,4.306,35.74,4.286,6.754,187,20.35,0,1269,1013,2672,2253,3158,3620,4557,5057,4665,4311,3936,2685,19993,1472,-0.403,Healthy
C0441,3,9,4.277,35.82,4.251,6.811,197,20.16,0,1222,863,2424,2246,2960,3373,4672,4693,4685,4098,3695,2730,18531,1370,-0.438,Healthy
C0441,4,12,4.527,35.79,4.502,6.8,168,20.08,0,1125,930,2553,2100,2911,3097,4537,4829,4329,4238,3723,2530,19055,1438,-0.187,Healthy
C0441,5,15,4.666,35.64,4.654,6.83,188,19.34,0,1157,885,2691,2073,3039,3226,4370,4513,4257,4023,4016,2649,19008,1428,-0.035,Healthy
C0441,6,18,4.476,35.73,4.456,6.853,198,20.47,0,1296,917,2572,2139,3164,3586,4694,4914,4348,4308,4017,2694,19582,1393,-0.233,Healthy
C0442,1,3,4.713,35.12,4.747,6.711,103,16.85,0,1056,833,2373,1898,2587,3253,4090,4233,4144,3560,3471,2178,18074,1335,0.058,Healthy
C0442,2,6,4.699,35.1,4.735,6.669,119,16.89,0,1094,853,2437,2001,2662,3032,3892,4538,3998,3647,3400,2428,17816,1308,0.046,Healthy
C0442,3,9,4.606,35.19,4.633,6.733,104,17.49,0,1079,782,2443,1808,2577,3171,3769,4420,3938,3581,3574,2451,16589,1309,-0.056,Healthy
C0442,4,12,4.838,35.28,4.858,6.705,103,17.97,0,1103,798,2452,1841,2738,2912,4035,4235,3968,3843,3362,2337,17246,1369,0.169,Healthy
C0442,5,15,4.603,35.03,4.644,6.7,103,17.16,0,1028,819,2147,1841,2740,2892,3976,4168,3979,3515,3467,2220,16523,1295,-0.045,Healthy
C0442,6,18,4.832,35.13,4.866,6.695,100,17.42,0,1063,803,2338,1801,2524,2717,3957,4362,3820,3529,3369,2437,16564,1350,0.177,Healthy
C0443,1,3,4.699,36.52,4.608,6.631,118,17.68,0,1045,809,2133,1793,2428,2802,3558,3868,3632,3502,2961,2009,16061,1257,-0.081,Healthy
C0443,2,6,5.041,36.43,4.952,6.633,121,16.59,0,1095,830,2272,2022,2624,2802,3970,3858,3711,3533,3195,2086,16481,1213,0.263,Healthy
C0443,3,9,4.877,36.52,4.782,6.683,109,17.38,0,1034,823,2299,1786,2415,2803,3613,3809,3552,3609,2867,2035,15779,1155,0.093,Healthy
C0443,4,12,4.927,36.42,4.841,6.624,125,17.53,0,1108,827,2386,1944,2613,2864,3647,4126,3872,3903,3150,2332,16952,1241,0.152,Healthy
C0443,5,15,4.949,36.58,4.847,6.662,110,17.6,0,1098,771,2265,1681,2390,2906,3339,4083,3786,3293,2775,2014,16121,1216,0.158,Healthy
C0443,6,18,4.797,36.56,4.7,6.66,129,17.02,0,1171,815,2252,1808,2420,3040,3688,4256,3776,3689,3077,2100,16938,1251,0.011,Healthy
C0444,1,3,4.215,35.56,4.21,6.633,180,18.24,0,1176,897,2740,2173,2940,3064,4376,5119,4843,4340,3680,2450,19876,1446,-0.479,Healthy
C0444,2,6,3.916,35.72,3.9,6.628,190,18.83,0,1118,939,2699,2253,3079,3440,4347,5270,5045,4467,3760,2615,20802,1486,-0.789,Healthy
C0444,3,9,4.035,35.65,4.024,6.621,187,18.98,0,1243,921,2720,2147,2997,3285,4702,5061,4923,4636,3806,2519,20197,1464,-0.665,Healthy
C0444,4,12,3.97,35.67,3.957,6.624,181,18.44,0,1187,909,2459,2042,3035,3342,4319,5396,5033,4408,3629,2469,19777,1548,-0.732,Healthy
C0444,5,15,4.122,35.54,4.119,6.633,199,18.19,0,1267,947,2756,2175,2791,3226,4261,5430,4888,4570,3623,2509,19971,1488,-0.57,Healthy
C0444,6,18,4.092,35.57,4.087,6.617,186,19.19,0,1150,866,2439,1811,2808,3313,3783,4861,4518,4395,3206,2356,18265,1367,-0.602,Healthy
C0445,1,3,4.623,35.33,4.638,6.548,31,19.87,0,993,756,2100,1747,2308,2784,3531,3738,3462,3394,3187,2061,15128,1230,-0.051,Healthy
C0445,2,6,4.71,35.45,4.714,6.581,42,20.01,0,1024,712,2180,1660,2276,2540,3602,3817,3731,3256,3006,2081,15602,1172,0.025,Healthy
C0445,3,9,4.636,35.36,4.648,6.569,38,19.21,0,1017,716,2153,1751,2430,2625,3667,3676,3596,3142,2874,1996,15614,1171,-0.041,Healthy
C0445,4,12,4.884,35.35,4.898,6.567,39,20.62,0,961,779,2122,1631,2385,2754,3544,3576,3393,3332,3345,2083,14373,1182,0.209,Healthy
C0445,5,15,4.696,35.31,4.713,6.519,35,20.47,0,967,784,2312,1703,2344,2768,3731,3968,3786,3169,3088,2127,16128,1237,0.024,Healthy
C0445,6,18,4.759,35.37,4.771,6.567,42,20.97,0,997,699,2305,1748,2414,2713,3368,3939,3605,3392,3164,2050,15483,1207,0.082,Healthy
C0446,1,3,4.691,35.52,4.689,6.682,148,23.1,0,1239,908,2732,2104,2761,3491,4374,4838,4491,4139,3935,2650,19024,1345,0.0,Healthy
C0446,2,6,4.662,35.58,4.655,6.692,144,24.04,0,1198,907,2657,2086,3059,3315,4177,4603,4452,3917,3817,2547,18707,1358,-0.034,Healthy
C0446,3,9,4.718,35.57,4.712,6.669,132,23.36,0,1222,875,2639,2174,3105,3384,4436,4658,4213,4252,3754,2470,18709,1361,0.023,Healthy
C0446,4,12,4.596,35.82,4.568,6.638,146,23.66,0,1255,883,2484,2120,3025,3176,4149,4255,4419,4088,3754,2610,18447,1343,-0.121,Healthy
C0446,5,15,4.734,35.44,4.739,6.699,135,24.0,0,1288,926,2642,2056,2979,3339,4416,4515,4350,3990,4139,2665,19635,1526,0.05,Healthy
C0446,6,18,4.86,35.58,4.853,6.693,143,24.15,0,1258,976,2682,2230,2960,3530,4230,5065,4409,4327,3700,2513,19026,1492,0.164,Healthy
C0448,1,3,5.014,34.83,5.078,6.514,131,18.61,0,1117,853,2380,1945,2755,3182,4286,4992,4428,4178,3779,2340,19060,1433,0.389,Healthy
C0448,2,6,5.077,35.01,5.124,6.495,123,18.89,0,1127,872,2425,1889,2989,3132,4169,4755,4275,3994,3364,2262,18733,1385,0.435,Healthy
C0448,3,9,4.804,34.99,4.851,6.544,138,18.47,0,1189,805,2471,1930,2687,2969,4178,4523,4565,4126,3237,2371,18127,1377,0.162,Healthy
C0448,4,12,4.759,35.0,4.804,6.53,107,18.94,0,1020,782,2214,1878,2534,2799,3613,4294,3690,3690,3250,2284,16646,1265,0.115,Healthy
C0448,5,15,5.282,35.03,5.329,6.494,124,19.73,0,1121,801,2473,2025,2864,3243,4159,4511,4477,4194,3576,2387,18417,1350,0.64,Healthy
C0448,6,18,4.86,35.15,4.892,6.536,133,19.33,0,1032,826,2310,1923,2635,3183,3835,4612,4138,3900,3301,2218,17135,1247,0.203,Healthy
C0449,1,3,4.838,36.12,4.781,6.679,138,20.1,0,1121,835,2524,1895,2709,3096,3906,4688,4294,4027,3291,2188,18702,1364,0.092,Healthy
C0449,2,6,4.841,35.98,4.797,6.674,127,20.94,0,1086,848,2310,1958,2840,3061,3937,4279,4209,3778,3153,2128,17355,1318,0.108,Healthy
C0449,3,9,4.721,35.98,4.678,6.667,131,20.29,0,1166,835,2343,2077,2792,3214,4027,4252,4425,4005,3510,2175,18460,1347,-0.011,Healthy
C0449,4,12,4.848,36.25,4.779,6.701,141,19.19,0,1134,863,2468,1865,2804,3149,4149,4486,4310,4032,3318,2226,18335,1307,0.09,Healthy
C0449,5,15,4.853,36.04,4.803,6.665,155,21.12,0,1114,876,2504,2111,2653,2910,4302,4600,4120,4303,3260,2129,17958,1343,0.114,Healthy
C0449,6,18,4.854,36.17,4.792,6.666,138,19.89,0,1167,821,2452,1915,2787,3237,4150,4601,4050,4075,3179,2240,17857,1346,0.103,Healthy
C0450,1,3,5.213,35.2,5.243,6.622,129,14.82,0,1152,830,2530,2024,2736,3076,4298,4454,4396,4042,3576,2275,18459,1349,0.554,Healthy
C0450,2,6,5.343,35.14,5.38,6.628,142,14.13,0,1186,860,2405,2037,2797,3233,4483,4623,4534,4045,3634,2292,18875,1387,0.691,Healthy
C0450,3,9,5.071,35.37,5.084,6.591,133,14.79,0,1086,868,2333,1993,2819,3139,4256,4661,4577,4187,3340,2419,18410,1249,0.395,Healthy
C0450,4,12,5.204,35.13,5.241,6.63,115,14.48,0,1133,893,2381,2110,2767,3082,4077,4496,4226,3956,3462,2269,17484,1345,0.552,Healthy
C0450,5,15,5.291,35.14,5.327,6.634,129,13.92,0,1139,840,2369,1920,2809,3130,4155,4719,3957,3924,3519,2237,18245,1366,0.638,Healthy
C0450,6,18,5.035,35.23,5.061,6.612,139,14.52,0,1077,849,2346,1804,2782,3179,4257,4815,4295,3824,3423,2263,17061,1352,0.372,Healthy
C0451,1,3,4.397,35.0,4.439,6.47,128,17.59,0,1056,781,2499,1957,2966,3281,4141,4411,4215,3940,3555,2302,18259,1345,-0.25,Healthy
C0451,2,6,4.629,34.98,4.675,6.461,116,17.21,0,1057,850,2356,1842,2632,3298,4033,4445,4056,3789,3510,2272,17980,1372,-0.014,Healthy
C0451,3,9,4.726,34.93,4.777,6.475,129,17.56,0,1096,805,2320,1875,2969,3288,4272,4226,3852,3691,2952,2252,16953,1335,0.088,Healthy
C0451,4,12,4.709,34.81,4.771,6.45,137,18.26,0,1115,803,2342,1935,2796,3354,4107,4225,4259,4036,3406,2205,18020,1342,0.082,Healthy
C0451,5,15,4.551,34.82,4.61,6.453,122,17.23,0,1039,787,2251,1844,2868,3125,4189,4188,3906,3821,3050,2111,17238,1314,-0.079,Healthy
C0451,6,18,4.567,34.98,4.612,6.474,121,17.77,0,987,745,2172,1836,2458,3016,4177,4321,3981,3896,3251,2184,17172,1301,-0.077,Healthy
C0452,1,3,5.093,35.79,5.065,6.567,101,18.15,0,1144,846,2410,2042,2818,3232,4032,4449,4301,3988,3562,2391,18497,1295,0.376,Healthy
C0452,2,6,5.058,35.66,5.043,6.554,104,18.28,0,1150,935,2471,2174,2716,3386,4184,4509,4371,3893,3414,2312,17972,1356,0.354,Healthy
C0452,3,9,4.966,35.7,4.947,6.566,115,17.49,0,1217,868,2593,2071,2847,3465,4537,4510,4283,3956,3402,2348,18731,1338,0.258,Healthy
C0452,4,12,4.885,35.78,4.859,6.537,98,18.7,0,1115,810,2328,1912,2747,2837,4048,4485,3975,3811,3380,2354,17345,1265,0.17,Healthy
C0452,5,15,4.858,35.66,4.843,6.563,118,18.27,0,1144,860,2562,2120,2845,3311,3967,4680,4441,4124,3466,2392,17907,1358,0.154,Healthy
C0452,6,18,5.071,35.7,5.052,6.547,112,17.56,0,1238,856,2565,2018,3053,3047,4251,4909,4458,4032,3521,2220,19081,1458,0.363,Healthy
C0453,1,3,5.276,36.14,5.212,6.613,233,17.38,0,1347,1006,2864,2378,3479,3725,4992,5322,4938,4684,4182,2601,22237,1608,0.523,Healthy
C0453,2,6,5.327,35.9,5.287,6.553,235,17.35,0,1346,1032,2989,2306,3129,3618,5017,5229,5016,4718,3642,2618,21614,1565,0.598,Healthy
C0453,3,9,5.253,36.09,5.194,6.619,254,18.37,0,1202,939,2533,2231,3073,3453,4643,5077,4713,4217,3628,2413,19942,1462,0.505,Healthy
C0453,4,12,5.197,35.88,5.159,6.622,230,17.65,0,1187,926,2773,2464,3055,3714,4780,5000,4662,4231,3812,2516,20691,1527,0.47,Healthy
C0453,5,15,5.101,36.16,5.037,6.63,253,18.07,0,1244,992,2604,2391,3329,3559,4683,5112,4854,4590,3960,2568,20436,1550,0.348,Healthy
C0453,6,18,5.298,36.1,5.238,6.608,246,17.78,0,1277,972,2837,2354,3190,3609,4853,5214,4801,4446,3639,2524,20436,1448,0.549,Healthy
C0454,1,3,5.082,35.94,5.04,6.855,221,21.05,0,1406,1070,3066,2456,3354,3688,5215,5369,5261,4877,4298,2822,22400,1558,0.351,Healthy
C0454,2,6,5.229,35.83,5.196,6.84,237,20.82,0,1275,1025,2867,2372,3413,3852,5140,5903,5054,4978,4384,3122,22347,1612,0.507,Healthy
C0454,3,9,5.081,35.84,5.048,6.824,214,20.49,0,1410,992,2770,2358,3211,3818,4794,5476,4843,4423,4203,2882,21272,1443,0.359,Healthy
C0454,4,12,5.221,35.76,5.195,6.82,238,20.54,0,1390,1031,2816,2467,3258,3705,5056,5935,5349,4910,4479,2865,21886,1549,0.506,Healthy
C0454,5,15,5.045,35.85,5.011,6.854,221,20.19,0,1388,996,2876,2334,3225,3746,4933,5094,4948,4664,4184,2919,20568,1493,0.322,Healthy
C0454,6,18,4.946,35.9,4.908,6.864,215,20.02,0,1208,922,2668,2188,3001,3454,4497,4794,4362,4432,4033,2657,19140,1378,0.219,Healthy
C0455,1,3,4.138,36.05,4.095,6.704,101,19.39,0,1061,767,2237,1799,2614,2944,3937,4288,3772,3569,3286,2398,16447,1168,-0.594,Healthy
C0455,2,6,4.295,36.12,4.244,6.723,92,19.72,0,1050,734,2238,1849,2444,2914,3894,4267,3794,3717,3461,2318,15998,1292,-0.445,Healthy
C0455,3,9,4.268,36.08,4.221,6.728,96,19.2,0,1050,750,2136,1753,2544,2954,3934,4076,4023,3553,3362,2151,16757,1245,-0.468,Healthy
C0455,4,12,4.19,36.14,4.139,6.715,99,19.3,0,1022,793,2322,1848,2492,2974,3879,3999,3911,3784,3492,2206,16323,1223,-0.55,Healthy
C0455,5,15,4.566,35.87,4.534,6.707,110,19.87,0,1052,799,2263,1683,2576,2903,3734,4161,3937,3653,3705,2392,16146,1298,-0.155,Healthy
C0455,6,18,4.463,35.89,4.43,6.687,117,18.72,0,1128,801,2256,1992,2777,3084,4187,4444,4078,3767,3695,2503,17586,1184,-0.259,Healthy
C0456,1,3,4.812,35.1,4.849,6.514,212,19.02,0,1261,1012,2727,2154,3065,3650,4710,4735,4473,4178,3961,2616,19459,1488,0.16,Healthy
C0456,2,6,4.578,35.23,4.601,6.535,213,19.27,0,1228,913,2558,2052,3074,3422,4354,4616,4501,4210,3918,2716,18570,1472,-0.088,Healthy
C0456,3,9,4.625,35.05,4.665,6.54,207,20.54,0,1145,876,2787,2176,2789,3343,4195,4777,4513,4253,3851,2700,18568,1331,-0.024,Healthy
C0456,4,12,4.558,35.25,4.58,6.557,221,19.24,0,1248,861,2705,2172,3111,3496,4412,4814,4277,4362,3789,2533,19713,1412,-0.109,Healthy
C0456,5,15,4.509,35.04,4.548,6.509,205,18.46,0,1308,957,2641,2298,3095,3477,4680,4661,4624,4060,3782,2596,19584,1449,-0.141,Healthy
C0456,6,18,4.81,35.12,4.845,6.511,228,19.04,0,1203,931,2888,2224,2953,3724,4087,4701,4646,4070,3878,2469,18895,1401,0.156,Healthy
C0458,1,3,4.906,36.26,4.835,6.472,163,25.54,0,1120,826,2347,1960,2883,3251,3903,4382,4327,3939,3630,2431,17447,1376,0.146,Healthy
C0458,2,6,4.987,36.23,4.918,6.481,164,25.13,0,1131,884,2522,1970,2634,3051,4264,4437,4000,4060,3491,2561,18757,1332,0.229,Healthy
C0458,3,9,4.753,36.2,4.69,6.468,156,25.46,0,1054,784,2439,2050,2656,2988,3872,4374,4092,3809,3319,2389,17168,1258,0.001,Healthy
C0458,4,12,4.791,36.2,4.727,6.528,156,24.92,0,1094,804,2351,1857,2668,3231,3865,4491,3936,4026,3666,2351,17850,1354,0.038,Healthy
C0458,5,15,4.968,36.21,4.901,6.497,147,25.24,0,1161,861,2537,1769,2621,2890,3578,4424,4260,4250,3514,2296,17300,1245,0.212,Healthy
C0458,6,18,4.732,36.25,4.665,6.513,151,25.54,0,1086,841,2257,1950,2604,3114,3695,4824,4181,3765,3453,2329,17168,1267,-0.024,Healthy
C0459,1,3,4.784,35.37,4.796,6.751,141,24.29,0,1106,873,2498,2109,2768,3106,4319,4522,4202,4302,3634,2358,18985,1405,0.107,Healthy
C0459,2,6,4.873,35.47,4.876,6.783,151,24.7,0,1177,867,2519,2086,2926,3176,4215,4996,4367,4402,3696,2401,19646,1400,0.187,Healthy
C0459,3,9,4.817,35.49,4.818,6.743,149,24.91,0,1156,890,2654,2111,2839,3290,4409,4837,4543,4309,3814,2527,19418,1408,0.129,Healthy
C0459,4,12,4.962,35.39,4.972,6.778,142,25.32,0,1107,855,2547,2086,2976,3280,4065,4520,4090,4332,3475,2531,18811,1346,0.283,Healthy
C0459,5,15,4.768,35.39,4.778,6.751,134,24.98,0,1135,821,2299,1984,2664,3220,3852,4560,4160,4081,3347,2342,17394,1264,0.089,Healthy
C0459,6,18,4.871,35.43,4.877,6.801,142,25.4,0,1133,838,2627,2073,2892,3327,4140,4503,4323,4242,3690,2588,18907,1411,0.188,Healthy
C0460,1,3,4.479,35.59,4.471,6.616,124,14.23,0,1030,811,2320,1877,2441,2887,3779,3984,3886,3475,3067,2163,16637,1260,-0.218,Healthy
C0460,2,6,4.279,35.46,4.282,6.624,107,13.99,0,1018,758,2115,1651,2434,2734,3602,3781,3506,3351,2932,2116,15605,1214,-0.407,Healthy
C0460,3,9,4.381,35.44,4.386,6.605,117,13.59,0,1011,810,2287,1878,2565,2969,3805,3937,3863,3597,3421,2315,17113,1323,-0.303,Healthy
C0460,4,12,4.326,35.42,4.333,6.594,127,14.02,0,1017,817,2241,1792,2574,3083,3951,3937,3764,3619,3381,2246,15855,1230,-0.356,Healthy
C0460,5,15,4.569,35.35,4.582,6.618,129,14.48,0,1134,844,2387,1937,2765,3093,3990,4331,4017,3515,3460,2374,17306,1287,-0.107,Healthy
C0460,6,18,4.359,35.33,4.373,6.59,126,15.11,0,996,794,2326,1837,2629,2621,3785,4008,3568,3578,3184,2284,16688,1228,-0.316,Healthy
C0461,1,3,4.687,36.17,4.627,6.615,201,22.08,0,1395,1065,3092,2618,3026,3502,5183,5266,4770,4521,4342,2731,20877,1518,-0.062,Healthy
C0461,2,6,4.846,36.17,4.784,6.654,179,21.29,0,1315,1023,2994,2478,3420,3607,4816,5114,4740,4348,4167,2658,21263,1609,0.095,Healthy
C0461,3,9,4.722,36.36,4.645,6.624,195,21.58,0,1390,1008,2892,2516,3241,3775,4803,5141,4824,4619,3863,2858,21003,1545,-0.044,Healthy
C0461,4,12,4.754,36.12,4.698,6.653,202,22.43,0,1471,1045,3178,2520,3302,3638,4884,5189,4969,4429,4141,2938,21505,1465,0.009,Healthy
C0461,5,15,4.653,36.26,4.586,6.649,184,22.26,0,1346,992,2709,2432,3192,3563,4631,5111,4574,4193,3788,2654,19871,1352,-0.103,Healthy
C0461,6,18,4.65,36.15,4.593,6.622,190,22.22,0,1510,986,3022,2302,3283,3422,4792,5440,4806,4236,3989,2617,21904,1522,-0.096,Healthy
C0462,1,3,4.769,35.76,4.745,6.673,142,18.42,0,1223,841,2393,1998,2845,3301,4109,4958,4416,4058,3735,2505,18259,1285,0.056,Healthy
C0462,2,6,4.749,36.12,4.693,6.726,195,17.05,0,1166,937,2616,2204,2740,3377,4126,4830,4546,4563,3631,2462,19235,1350,0.004,Healthy
C0462,3,9,5.261,36.42,5.169,6.801,264,17.9,0,1294,1021,2927,2328,3361,3812,4498,5401,4885,4593,4267,2663,21045,1401,0.48,Healthy
C0462,4,12,5.508,36.97,5.354,6.896,366,16.27,0,1528,1030,3066,2259,3290,3737,5364,5801,4935,4848,4003,2815,22710,1610,0.665,Subclinical
C0462,5,15,6.068,37.61,5.825,7.009,472,12.59,1,1962,1531,4222,3479,4815,4967,6736,7373,6813,6929,5651,3872,30315,1965,1.136,Subclinical
C0462,6,18,6.54,38.3,6.192,7.14,604,10.2,1,2033,1408,4475,3618,4728,5671,7356,8455,7027,7066,5997,4266,31125,2009,1.503,Clinical
C0463,1,3,4.777,35.78,4.752,6.667,168,19.62,0,1141,883,2328,2042,2780,3042,4217,4455,4090,3764,3599,2409,17591,1288,0.063,Healthy
C0463,2,6,4.862,36.02,4.814,6.706,197,19.24,0,1206,892,2582,2097,2823,3280,4533,4503,4397,3871,3851,2512,17905,1306,0.125,Healthy
C0463,3,9,5.098,36.58,4.993,6.761,292,17.13,0,1228,998,3003,2397,3070,3833,4752,4979,4463,4403,4195,2771,20568,1469,0.304,Healthy
C0463,4,12,5.383,37.06,5.223,6.831,407,14.23,0,1437,1076,3108,2610,3531,4057,5011,5560,5273,4692,4641,3097,23343,1571,0.534,Subclinical
